UEIdx,numUEsub6,lambdaBS,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_outageProbability_wo_CF_Analysis,std_outageProbability_wo_CF_Analysis,mean_outageProbabilityAnalysis,std_outageProbabilityAnalysis,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,10,300,4000,0.02,0,0.02,0,0,0,10000000,144,0.00440218609991597,0.00538913696793056,0,0,0.022549554759899,0.0132643133418435,0.00839981499319053,0.00816740532542575,0.000232352619675518,0.000163152238069632,6.71332268538618e-05,3.91455830433361e-06
1,10,300,4000,0.02,0,0.02,0,0,0,100000000,143,0.00536614255869861,0.0162770020142316,0.00194161645110329,0.0165555664004316,0.0259638866267811,0.0521682430803055,0.0093174786905702,0.0181123616332523,0.00667347334324885,0.0533709207987614,0.00255257235298734,0.0184201084111292
1,10,300,4000,0.02,0,0.05,0,0,0,10000000,144,0.0103355150499652,0.00771272787335196,0,0,0.0540231138874316,0.0133467282198612,0.0193522891574529,0.0105575792181161,0.0004221908243186,0.000308876356398316,0.000118984999770474,1.37423623737885e-05
1,10,300,4000,0.02,0,0.05,0,0,0,100000000,143,0.0112990890484359,0.0172356587006103,0.0028034517017998,0.0178646210511577,0.0575417913655513,0.0525983136342845,0.0202492803693458,0.0189489417964535,0.00970233611997408,0.0566685115812853,0.00386158469276232,0.0197848746641696
1,10,300,4000,0.05,0,0.01,0,0,0,10000000,144,0.00244194973683596,0.00519314838284692,0,0,0.0140218537491529,0.0144862938025084,0.00535481716471255,0.00837415365810417,0.00034373203424429,0.000218836144479159,0.000100003610650167,1.33699835248267e-09
1,10,300,4000,0.05,0,0.01,0,0,0,100000000,143,0.00343585337287021,0.0167837847922655,0.00171646475525104,0.0169281792646789,0.0175263453487847,0.0551774596804522,0.00630098812078074,0.0188587259518044,0.00620627960193567,0.0551827433437923,0.00228581806626273,0.0188073993453719
1,10,300,4000,0.05,0,0.02,0,0,0,10000000,144,0.00443987931134971,0.005753829236535,0,0,0.0244305283934777,0.0145427601395378,0.0090811549133365,0.00890340644022056,0.000402391108751791,0.000270349226223272,0.000116670252895521,1.29628722329657e-09
1,10,300,4000,0.05,0,0.02,0,0,0,100000000,143,0.00543288922022423,0.0170005399238891,0.00200740398118908,0.0172805433716803,0.0279546258608022,0.0551175065782779,0.00997798687486632,0.0189819554164802,0.0072542223687779,0.0563125094288453,0.00274710424864365,0.0192619152710247
1,10,300,4000,0.05,0,0.05,0,0,0,10000000,144,0.0103726145063231,0.0080089747197219,0,0,0.0563567509035993,0.0148155972072483,0.0199801148079635,0.0113429519592624,0.00060911896192155,0.000453677779694777,0.000168406257293595,1.19438914009238e-05
1,10,300,4000,0.05,0,0.05,0,0,0,100000000,143,0.0113649748789688,0.0179283988234355,0.00286838649728114,0.01856366901302,0.0599601362771374,0.0559614521269279,0.0210058237990963,0.0197967949312187,0.0104075749869316,0.0607147761002654,0.00406168607397884,0.0207672283684631
1,10,400,4000,0.02,0,0.01,0,0,0,10000000,124,0.00183922073058875,0.00102086319045821,0,0,0.0105252614828651,0.000469185896675617,0.00396282990869995,0.00136257811106226,0.000156621791300717,9.03337584767349e-05,5.01381521526161e-05,1.49699710179736e-06
1,10,400,4000,0.02,0,0.01,0,0,0,100000000,128,0.00185747383207468,0.000977114511483003,6.0128846947682e-05,0.00042977015251343,0.0106032280442713,0.000649056538652274,0.00379292343208954,0.00135912519511843,0.000504655540183518,0.00146099153088537,0.000189515329937697,0.000655993964268101
1,10,400,4000,0.02,0,0.02,0,0,0,10000000,124,0.00366775814891138,0.00202782167216263,0,0,0.0207911445498361,0.000544272485507986,0.0077639053142756,0.00264501300465156,0.000211550300597048,0.000121278460830339,6.72080146525927e-05,4.21622396372338e-06
1,10,400,4000,0.02,0,0.02,0,0,0,100000000,128,0.00370592413502911,0.00194583965455067,0.000119836433401515,0.000855968322107971,0.0208893862936648,0.000693212844968618,0.00747221084478684,0.00267664259670359,0.000812756390754777,0.00272474943769261,0.000313732630785337,0.00123368948070008
1,10,400,4000,0.02,0,0.05,0,0,0,10000000,124,0.00910146878046749,0.0049967814751447,0,0,0.0521419318788938,0.00104946337760623,0.0192397700997307,0.00647135050180883,0.000376152131650287,0.000218467335510461,0.000118014420835365,1.05403478316977e-05
1,10,400,4000,0.02,0,0.05,0,0,0,100000000,128,0.00919938312267941,0.00480439010125604,0.00029676923829763,0.00211641442337086,0.0523837266378678,0.0013427065421362,0.018237319638944,0.00631072426538024,0.00192114703377951,0.00693107951179801,0.000731787238583527,0.00293703298781464
1,10,400,4000,0.05,0,0.01,0,0,0,10000000,124,0.00183973083265601,0.00102224589573942,0,0,0.0119963502675176,0.000897152624440955,0.00453659063246559,0.00162871629795294,0.000311600435107644,0.000174490698663765,0.000100003741265513,1.23282936784827e-09
1,10,400,4000,0.05,0,0.01,0,0,0,100000000,128,0.00185755127043125,0.000977212857237368,6.01474933194687e-05,0.000429952103713165,0.0120556433628833,0.00116920615359963,0.00430161272353251,0.00156220074018815,0.00067383982966525,0.00154844946053942,0.000237792381185017,0.000683659663410006
1,10,400,4000,0.05,0,0.02,0,0,0,10000000,124,0.00366826602413379,0.00202915019235445,0,0,0.0223946364315086,0.00100555670360954,0.00838997541088671,0.0029406244588054,0.000368062130775094,0.000208954960828893,0.000116670384141851,1.24872697654689e-09
1,10,400,4000,0.05,0,0.02,0,0,0,100000000,128,0.00370600133662705,0.00194593678624498,0.000119855001518534,0.000856149354882473,0.0225717418265421,0.00132757894964987,0.00812841495121662,0.0029529288294039,0.00105089541583703,0.0029118599233926,0.000392219485742313,0.00130642716776337
1,10,400,4000,0.05,0,0.05,0,0,0,10000000,124,0.00910197009087499,0.00499805958773771,0,0,0.0542057562874781,0.00157557128680132,0.019949324052671,0.0067596214930228,0.000547154804156273,0.000335138600574727,0.000169358493550419,1.47832726543853e-05
1,10,400,4000,0.05,0,0.05,0,0,0,100000000,128,0.00919945962311391,0.00480448560100464,0.00029678757554912,0.00211659284301922,0.0543048876739722,0.00207907700565859,0.0187115259608458,0.00670783826189167,0.00214071984711311,0.00693317915200928,0.000786710363033064,0.00299433451388705
1,10,500,4000,0.02,0,0.01,0,0,0,10000000,137,0.00153750383209735,0.000813089519428455,0,0,0.0105555357315697,0.000334291356793803,0.00369025021545891,0.00132438382005412,0.000185877821898081,0.000162684198619267,5.0003490269546e-05,1.26394845615815e-09
1,10,500,4000,0.02,0,0.01,0,0,0,100000000,136,0.00147128751599989,0.000753986374499353,0,0,0.0104776823358264,0.000244912884327544,0.00375036449230169,0.00108205621867531,0.000171177472203374,0.000120004696820736,5.72339574774596e-05,4.79070101881899e-05
1,10,500,4000,0.02,0,0.02,0,0,0,10000000,137,0.00306897683635306,0.00162088634223083,0,0,0.0208393888278303,0.000514818781664818,0.00728636775948535,0.00259703358913643,0.000244407129088482,0.000193315509068677,6.69134626539635e-05,2.84793484178654e-06
1,10,500,4000,0.02,0,0.02,0,0,0,100000000,136,0.00293712629841533,0.00150265238231075,0,0,0.0207235287724175,0.000320385946785224,0.00742978682929901,0.00217306539241626,0.000248347281436069,0.000282437197593126,8.55427848058941e-05,0.000124239538731282
1,10,500,4000,0.02,0,0.05,0,0,0,10000000,137,0.00762763689448025,0.00401303942568999,0,0,0.052387391476342,0.00118950324253266,0.0178286990095332,0.00647426852689682,0.00045443494351298,0.00037476816700976,0.000120319690269482,1.71160685195821e-05
1,10,500,4000,0.02,0,0.05,0,0,0,100000000,136,0.00730232293901182,0.00371726122586586,0,0,0.0521400301465258,0.000859888654814449,0.0181502524110421,0.00547304260230096,0.000487110312632582,0.000745534694511655,0.000162503464585231,0.000303842096648201
1,10,500,4000,0.05,0,0.01,0,0,0,10000000,137,0.0015375049626756,0.00081309219982716,0,0,0.0120345465289441,0.00106186384347841,0.00415217233747843,0.00148856321930499,0.000375610657974464,0.000328275528295878,0.000100125125670989,1.4240299953554e-06
1,10,500,4000,0.05,0,0.01,0,0,0,100000000,136,0.00147128799148932,0.000753986460505721,0,0,0.011943361347012,0.000692977340704159,0.00421212914830664,0.00128187599603988,0.000339128474147088,0.000187692602206684,0.000109929986031354,6.72010076932435e-05
1,10,500,4000,0.05,0,0.02,0,0,0,10000000,137,0.00306897796304348,0.00162088900928673,0,0,0.0224351850184474,0.00115536055536844,0.00772554046374338,0.00278511507515365,0.000439953361840596,0.000373595078425931,0.000117643344527417,5.63270229741862e-06
1,10,500,4000,0.05,0,0.02,0,0,0,100000000,136,0.00293712677314215,0.0015026524684174,0,0,0.0222020076476666,0.000831916015704843,0.00790919857464221,0.00237109023779648,0.000395744727960264,0.000248201550588378,0.00013076335367844,9.90881411150449e-05
1,10,500,4000,0.05,0,0.05,0,0,0,10000000,137,0.0076276380096668,0.00401304205397924,0,0,0.0541996739660164,0.00161368104026775,0.0185401489542264,0.00647096448991342,0.00063848569844945,0.000547256789015456,0.000169711436011594,1.56842853355194e-05
1,10,500,4000,0.05,0,0.05,0,0,0,100000000,136,0.0073023234114659,0.00371726131239804,0,0,0.0540597004042021,0.0014834530802643,0.0189080955636157,0.00559048714717783,0.000637688282482023,0.000676827440187089,0.000210175048531331,0.00027423058298429
